"Date","Time","Test Total Time",
04/12/10,14:32:37,(hh:mm:ss): 5:15:16,
,,,
"Rated Capacity","Tested Capacity",,
1.60 Ah,1.31 Ah,,
,,,
"Cells","Battery Type","Battery Weight",
1,Li-ion,1.000 kg,
,,,
"Test Current","Graph Type",,
0.250 Amps,AmpHrs,,
,,,
"Test","Time","Voltage","Current"
"Seidio1600mAh_N1_0a_250mA",7457,3.77,0.251
"Seidio1600mAh_N1_0a_250mA",7458,3.77,0.251
"Seidio1600mAh_N1_0a_250mA",7459,3.77,0.251
"Seidio1600mAh_N1_0a_250mA",7460,3.77,0.249
"Seidio1600mAh_N1_0a_250mA",7461,3.77,0.251
"Seidio1600mAh_N1_0a_250mA",7462,3.77,0.251
"Seidio1600mAh_N1_0a_250mA",7463,3.77,0.248
"Seidio1600mAh_N1_0a_250mA",7464,3.77,0.251
"Seidio1600mAh_N1_0a_250mA",7465,3.77,0.251
"Seidio1600mAh_N1_0a_250mA",7466,3.77,0.251
"Seidio1600mAh_N1_0a_250mA",7467,3.77,0.251
"Seidio1600mAh_N1_0a_250mA",7468,3.77,0.249
"Seidio1600mAh_N1_0a_250mA",7469,3.77,0.251
"Seidio1600mAh_N1_0a_250mA",7470,3.77,0.249
"Seidio1600mAh_N1_0a_250mA",7471,3.77,0.251
"Seidio1600mAh_N1_0a_250mA",7472,3.77,0.251
"Seidio1600mAh_N1_0a_250mA",7473,3.77,0.251
"Seidio1600mAh_N1_0a_250mA",7474,3.77,0.251
"Seidio1600mAh_N1_0a_250mA",7475,3.77,0.248
"Seidio1600mAh_N1_0a_250mA",7476,3.77,0.251
"Seidio1600mAh_N1_0a_250mA",7477,3.77,0.251
"Seidio1600mAh_N1_0a_250mA",7478,3.77,0.251
"Seidio1600mAh_N1_0a_250mA",7479,3.77,0.251
"Seidio1600mAh_N1_0a_250mA",7480,3.77,0.251
"Seidio1600mAh_N1_0a_250mA",7481,3.77,0.251
"Seidio1600mAh_N1_0a_250mA",7482,3.77,0.248
"Seidio1600mAh_N1_0a_250mA",7483,3.77,0.249
"Seidio1600mAh_N1_0a_250mA",7484,3.77,0.251
"Seidio1600mAh_N1_0a_250mA",7485,3.77,0.248
"Seidio1600mAh_N1_0a_250mA",7486,3.77,0.251
"Seidio1600mAh_N1_0a_250mA",7487,3.77,0.251
"Seidio1600mAh_N1_0a_250mA",7488,3.77,0.251
"Seidio1600mAh_N1_0a_250mA",7489,3.77,0.251
"Seidio1600mAh_N1_0a_250mA",7490,3.77,0.248
"Seidio1600mAh_N1_0a_250mA",7491,3.77,0.249
"Seidio1600mAh_N1_0a_250mA",7492,3.77,0.251
"Seidio1600mAh_N1_0a_250mA",7493,3.77,0.249
"Seidio1600mAh_N1_0a_250mA",7494,3.77,0.251
"Seidio1600mAh_N1_0a_250mA",7495,3.77,0.251
"Seidio1600mAh_N1_0a_250mA",7496,3.77,0.251
"Seidio1600mAh_N1_0a_250mA",7497,3.77,0.249
"Seidio1600mAh_N1_0a_250mA",7498,3.77,0.248
"Seidio1600mAh_N1_0a_250mA",7499,3.77,0.251
"Seidio1600mAh_N1_0a_250mA",7500,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7501,3.76,0.249
"Seidio1600mAh_N1_0a_250mA",7502,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7503,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7504,3.76,0.249
"Seidio1600mAh_N1_0a_250mA",7505,3.77,0.248
"Seidio1600mAh_N1_0a_250mA",7506,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7507,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7508,3.77,0.248
"Seidio1600mAh_N1_0a_250mA",7509,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7510,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7511,3.76,0.249
"Seidio1600mAh_N1_0a_250mA",7512,3.76,0.248
"Seidio1600mAh_N1_0a_250mA",7513,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7514,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7515,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7516,3.76,0.248
"Seidio1600mAh_N1_0a_250mA",7517,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7518,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7519,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7520,3.76,0.248
"Seidio1600mAh_N1_0a_250mA",7521,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7522,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7523,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7524,3.76,0.249
"Seidio1600mAh_N1_0a_250mA",7525,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7526,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7527,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7528,3.76,0.248
"Seidio1600mAh_N1_0a_250mA",7529,3.76,0.249
"Seidio1600mAh_N1_0a_250mA",7530,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7531,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7532,3.76,0.248
"Seidio1600mAh_N1_0a_250mA",7533,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7534,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7535,3.76,0.248
"Seidio1600mAh_N1_0a_250mA",7536,3.76,0.249
"Seidio1600mAh_N1_0a_250mA",7537,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7538,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7539,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7540,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7541,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7542,3.76,0.248
"Seidio1600mAh_N1_0a_250mA",7543,3.76,0.249
"Seidio1600mAh_N1_0a_250mA",7544,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7545,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7546,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7547,3.76,0.248
"Seidio1600mAh_N1_0a_250mA",7548,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7549,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7550,3.76,0.249
"Seidio1600mAh_N1_0a_250mA",7551,3.76,0.249
"Seidio1600mAh_N1_0a_250mA",7552,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7553,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7554,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7555,3.76,0.249
"Seidio1600mAh_N1_0a_250mA",7556,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7557,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7558,3.76,0.248
"Seidio1600mAh_N1_0a_250mA",7559,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7560,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7561,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7562,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7563,3.76,0.249
"Seidio1600mAh_N1_0a_250mA",7564,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7565,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7566,3.76,0.249
"Seidio1600mAh_N1_0a_250mA",7567,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7568,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7569,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7570,3.76,0.249
"Seidio1600mAh_N1_0a_250mA",7571,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7572,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7573,3.76,0.249
"Seidio1600mAh_N1_0a_250mA",7574,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7575,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7576,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7577,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7578,3.76,0.248
"Seidio1600mAh_N1_0a_250mA",7579,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7580,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7581,3.76,0.248
"Seidio1600mAh_N1_0a_250mA",7582,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7583,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7584,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7585,3.76,0.249
"Seidio1600mAh_N1_0a_250mA",7586,3.76,0.248
"Seidio1600mAh_N1_0a_250mA",7587,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7588,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7589,3.76,0.249
"Seidio1600mAh_N1_0a_250mA",7590,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7591,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7592,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7593,3.76,0.249
"Seidio1600mAh_N1_0a_250mA",7594,3.76,0.248
"Seidio1600mAh_N1_0a_250mA",7595,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7596,3.76,0.248
"Seidio1600mAh_N1_0a_250mA",7597,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7598,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7599,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7600,3.76,0.248
"Seidio1600mAh_N1_0a_250mA",7601,3.76,0.249
"Seidio1600mAh_N1_0a_250mA",7602,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7603,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7604,3.76,0.249
"Seidio1600mAh_N1_0a_250mA",7605,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7606,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7607,3.76,0.249
"Seidio1600mAh_N1_0a_250mA",7608,3.76,0.248
"Seidio1600mAh_N1_0a_250mA",7609,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7610,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7611,3.76,0.249
"Seidio1600mAh_N1_0a_250mA",7612,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7613,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7614,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7615,3.76,0.249
"Seidio1600mAh_N1_0a_250mA",7616,3.76,0.248
"Seidio1600mAh_N1_0a_250mA",7617,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7618,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7619,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7620,3.76,0.249
"Seidio1600mAh_N1_0a_250mA",7621,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7622,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7623,3.76,0.249
"Seidio1600mAh_N1_0a_250mA",7624,3.76,0.248
"Seidio1600mAh_N1_0a_250mA",7625,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7626,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7627,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7628,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7629,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7630,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7631,3.76,0.249
"Seidio1600mAh_N1_0a_250mA",7632,3.76,0.248
"Seidio1600mAh_N1_0a_250mA",7633,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7634,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7635,3.76,0.248
"Seidio1600mAh_N1_0a_250mA",7636,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7637,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7638,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7639,3.76,0.248
"Seidio1600mAh_N1_0a_250mA",7640,3.76,0.249
"Seidio1600mAh_N1_0a_250mA",7641,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7642,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7643,3.76,0.248
"Seidio1600mAh_N1_0a_250mA",7644,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7645,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7646,3.76,0.249
"Seidio1600mAh_N1_0a_250mA",7647,3.76,0.248
"Seidio1600mAh_N1_0a_250mA",7648,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7649,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7650,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7651,3.76,0.248
"Seidio1600mAh_N1_0a_250mA",7652,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7653,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7654,3.76,0.249
"Seidio1600mAh_N1_0a_250mA",7655,3.76,0.249
"Seidio1600mAh_N1_0a_250mA",7656,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7657,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7658,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7659,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7660,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7661,3.76,0.248
"Seidio1600mAh_N1_0a_250mA",7662,3.76,0.249
"Seidio1600mAh_N1_0a_250mA",7663,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7664,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7665,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7666,3.76,0.249
"Seidio1600mAh_N1_0a_250mA",7667,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7668,3.76,0.249
"Seidio1600mAh_N1_0a_250mA",7669,3.76,0.248
"Seidio1600mAh_N1_0a_250mA",7670,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7671,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7672,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7673,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7674,3.76,0.249
"Seidio1600mAh_N1_0a_250mA",7675,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7676,3.76,0.249
"Seidio1600mAh_N1_0a_250mA",7677,3.76,0.248
"Seidio1600mAh_N1_0a_250mA",7678,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7679,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7680,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7681,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7682,3.76,0.248
"Seidio1600mAh_N1_0a_250mA",7683,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7684,3.76,0.249
"Seidio1600mAh_N1_0a_250mA",7685,3.76,0.249
"Seidio1600mAh_N1_0a_250mA",7686,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7687,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7688,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7689,3.76,0.249
"Seidio1600mAh_N1_0a_250mA",7690,3.76,0.248
"Seidio1600mAh_N1_0a_250mA",7691,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7692,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7693,3.76,0.248
"Seidio1600mAh_N1_0a_250mA",7694,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7695,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7696,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7697,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7698,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7699,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7700,3.76,0.249
"Seidio1600mAh_N1_0a_250mA",7701,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7702,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7703,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7704,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7705,3.76,0.248
"Seidio1600mAh_N1_0a_250mA",7706,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7707,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7708,3.76,0.248
"Seidio1600mAh_N1_0a_250mA",7709,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7710,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7711,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7712,3.76,0.249
"Seidio1600mAh_N1_0a_250mA",7713,3.76,0.248
"Seidio1600mAh_N1_0a_250mA",7714,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7715,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7716,3.76,0.249
"Seidio1600mAh_N1_0a_250mA",7717,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7718,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7719,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7720,3.76,0.249
"Seidio1600mAh_N1_0a_250mA",7721,3.76,0.248
"Seidio1600mAh_N1_0a_250mA",7722,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7723,3.76,0.248
"Seidio1600mAh_N1_0a_250mA",7724,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7725,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7726,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7727,3.76,0.248
"Seidio1600mAh_N1_0a_250mA",7728,3.76,0.249
"Seidio1600mAh_N1_0a_250mA",7729,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7730,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7731,3.76,0.249
"Seidio1600mAh_N1_0a_250mA",7732,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7733,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7734,3.76,0.249
"Seidio1600mAh_N1_0a_250mA",7735,3.76,0.248
"Seidio1600mAh_N1_0a_250mA",7736,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7737,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7738,3.76,0.249
"Seidio1600mAh_N1_0a_250mA",7739,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7740,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7741,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7742,3.76,0.248
"Seidio1600mAh_N1_0a_250mA",7743,3.76,0.249
"Seidio1600mAh_N1_0a_250mA",7744,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7745,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7746,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7747,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7748,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7749,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7750,3.76,0.249
"Seidio1600mAh_N1_0a_250mA",7751,3.76,0.248
"Seidio1600mAh_N1_0a_250mA",7752,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7753,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7754,3.76,0.249
"Seidio1600mAh_N1_0a_250mA",7755,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7756,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7757,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7758,3.76,0.248
"Seidio1600mAh_N1_0a_250mA",7759,3.76,0.249
"Seidio1600mAh_N1_0a_250mA",7760,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7761,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7762,3.76,0.249
"Seidio1600mAh_N1_0a_250mA",7763,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7764,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7765,3.76,0.248
"Seidio1600mAh_N1_0a_250mA",7766,3.76,0.249
"Seidio1600mAh_N1_0a_250mA",7767,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7768,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7769,3.76,0.249
"Seidio1600mAh_N1_0a_250mA",7770,3.76,0.249
"Seidio1600mAh_N1_0a_250mA",7771,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7772,3.76,0.249
"Seidio1600mAh_N1_0a_250mA",7773,3.76,0.249
"Seidio1600mAh_N1_0a_250mA",7774,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7775,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7776,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7777,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7778,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7779,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7780,3.76,0.249
"Seidio1600mAh_N1_0a_250mA",7781,3.76,0.248
"Seidio1600mAh_N1_0a_250mA",7782,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7783,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7784,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7785,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7786,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7787,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7788,3.76,0.248
"Seidio1600mAh_N1_0a_250mA",7789,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7790,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7791,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7792,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7793,3.76,0.248
"Seidio1600mAh_N1_0a_250mA",7794,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7795,3.76,0.249
"Seidio1600mAh_N1_0a_250mA",7796,3.76,0.248
"Seidio1600mAh_N1_0a_250mA",7797,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7798,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7799,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7800,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7801,3.76,0.249
"Seidio1600mAh_N1_0a_250mA",7802,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7803,3.76,0.249
"Seidio1600mAh_N1_0a_250mA",7804,3.76,0.248
"Seidio1600mAh_N1_0a_250mA",7805,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7806,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7807,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7808,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7809,3.76,0.248
"Seidio1600mAh_N1_0a_250mA",7810,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7811,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7812,3.76,0.249
"Seidio1600mAh_N1_0a_250mA",7813,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7814,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7815,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7816,3.76,0.249
"Seidio1600mAh_N1_0a_250mA",7817,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7818,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7819,3.76,0.249
"Seidio1600mAh_N1_0a_250mA",7820,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7821,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7822,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7823,3.76,0.249
"Seidio1600mAh_N1_0a_250mA",7824,3.76,0.248
"Seidio1600mAh_N1_0a_250mA",7825,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7826,3.76,0.249
"Seidio1600mAh_N1_0a_250mA",7827,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7828,3.75,0.251
"Seidio1600mAh_N1_0a_250mA",7829,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7830,3.76,0.249
"Seidio1600mAh_N1_0a_250mA",7831,3.75,0.248
"Seidio1600mAh_N1_0a_250mA",7832,3.75,0.251
"Seidio1600mAh_N1_0a_250mA",7833,3.76,0.251
"Seidio1600mAh_N1_0a_250mA",7834,3.76,0.248
"Seidio1600mAh_N1_0a_250mA",7835,3.75,0.251
"Seidio1600mAh_N1_0a_250mA",7836,3.75,0.251
"Seidio1600mAh_N1_0a_250mA",7837,3.75,0.251
"Seidio1600mAh_N1_0a_250mA",7838,3.75,0.251
"Seidio1600mAh_N1_0a_250mA",7839,3.75,0.249
"Seidio1600mAh_N1_0a_250mA",7840,3.75,0.248
"Seidio1600mAh_N1_0a_250mA",7841,3.75,0.251
"Seidio1600mAh_N1_0a_250mA",7842,3.75,0.249
"Seidio1600mAh_N1_0a_250mA",7843,3.75,0.249
"Seidio1600mAh_N1_0a_250mA",7844,3.75,0.251
"Seidio1600mAh_N1_0a_250mA",7845,3.75,0.251
"Seidio1600mAh_N1_0a_250mA",7846,3.75,0.251
"Seidio1600mAh_N1_0a_250mA",7847,3.75,0.248
"Seidio1600mAh_N1_0a_250mA",7848,3.75,0.249
"Seidio1600mAh_N1_0a_250mA",7849,3.75,0.251
"Seidio1600mAh_N1_0a_250mA",7850,3.75,0.248
"Seidio1600mAh_N1_0a_250mA",7851,3.75,0.251
"Seidio1600mAh_N1_0a_250mA",7852,3.75,0.251
"Seidio1600mAh_N1_0a_250mA",7853,3.75,0.251
"Seidio1600mAh_N1_0a_250mA",7854,3.75,0.249
"Seidio1600mAh_N1_0a_250mA",7855,3.75,0.248
"Seidio1600mAh_N1_0a_250mA",7856,3.75,0.251
"Seidio1600mAh_N1_0a_250mA",7857,3.75,0.251
"Seidio1600mAh_N1_0a_250mA",7858,3.75,0.249
"Seidio1600mAh_N1_0a_250mA",7859,3.75,0.251
"Seidio1600mAh_N1_0a_250mA",7860,3.75,0.251
"Seidio1600mAh_N1_0a_250mA",7861,3.75,0.251
"Seidio1600mAh_N1_0a_250mA",7862,3.75,0.248
"Seidio1600mAh_N1_0a_250mA",7863,3.75,0.249
"Seidio1600mAh_N1_0a_250mA",7864,3.75,0.251
"Seidio1600mAh_N1_0a_250mA",7865,3.75,0.251
"Seidio1600mAh_N1_0a_250mA",7866,3.75,0.251
"Seidio1600mAh_N1_0a_250mA",7867,3.75,0.251
"Seidio1600mAh_N1_0a_250mA",7868,3.75,0.251
"Seidio1600mAh_N1_0a_250mA",7869,3.75,0.249
"Seidio1600mAh_N1_0a_250mA",7870,3.75,0.249
"Seidio1600mAh_N1_0a_250mA",7871,3.75,0.249
"Seidio1600mAh_N1_0a_250mA",7872,3.75,0.251
"Seidio1600mAh_N1_0a_250mA",7873,3.75,0.251
"Seidio1600mAh_N1_0a_250mA",7874,3.75,0.248
"Seidio1600mAh_N1_0a_250mA",7875,3.75,0.251
"Seidio1600mAh_N1_0a_250mA",7876,3.75,0.251
"Seidio1600mAh_N1_0a_250mA",7877,3.75,0.251
"Seidio1600mAh_N1_0a_250mA",7878,3.75,0.249
"Seidio1600mAh_N1_0a_250mA",7879,3.75,0.248
"Seidio1600mAh_N1_0a_250mA",7880,3.75,0.251
"Seidio1600mAh_N1_0a_250mA",7881,3.75,0.251
"Seidio1600mAh_N1_0a_250mA",7882,3.75,0.249
"Seidio1600mAh_N1_0a_250mA",7883,3.75,0.251
"Seidio1600mAh_N1_0a_250mA",7884,3.75,0.251
"Seidio1600mAh_N1_0a_250mA",7885,3.75,0.249
"Seidio1600mAh_N1_0a_250mA",7886,3.75,0.248
"Seidio1600mAh_N1_0a_250mA",7887,3.75,0.251
