"Date","Time","Test Total Time",
06/12/10,01:12:26,(hh:mm:ss): 9:36:39,
,,,
"Rated Capacity","Tested Capacity",,
3.20 Ah,2.40 Ah,,
,,,
"Cells","Battery Type","Battery Weight",
1,Li-ion,1.000 kg,
,,,
"Test Current","Graph Type",,
0.250 Amps,AmpHrs,,
,,,
"Test","Time","Voltage","Current"
"Mugen_3200mAh_Hero_0a",22339,3.67,0.249
"Mugen_3200mAh_Hero_0a",22340,3.67,0.251
"Mugen_3200mAh_Hero_0a",22341,3.67,0.249
"Mugen_3200mAh_Hero_0a",22342,3.67,0.248
"Mugen_3200mAh_Hero_0a",22343,3.67,0.251
"Mugen_3200mAh_Hero_0a",22344,3.67,0.251
"Mugen_3200mAh_Hero_0a",22345,3.67,0.251
"Mugen_3200mAh_Hero_0a",22346,3.67,0.249
"Mugen_3200mAh_Hero_0a",22347,3.67,0.251
"Mugen_3200mAh_Hero_0a",22348,3.67,0.251
"Mugen_3200mAh_Hero_0a",22349,3.67,0.249
"Mugen_3200mAh_Hero_0a",22350,3.67,0.248
"Mugen_3200mAh_Hero_0a",22351,3.67,0.251
"Mugen_3200mAh_Hero_0a",22352,3.67,0.251
"Mugen_3200mAh_Hero_0a",22353,3.67,0.251
"Mugen_3200mAh_Hero_0a",22354,3.67,0.249
"Mugen_3200mAh_Hero_0a",22355,3.67,0.251
"Mugen_3200mAh_Hero_0a",22356,3.67,0.249
"Mugen_3200mAh_Hero_0a",22357,3.67,0.248
"Mugen_3200mAh_Hero_0a",22358,3.67,0.251
"Mugen_3200mAh_Hero_0a",22359,3.67,0.251
"Mugen_3200mAh_Hero_0a",22360,3.67,0.251
"Mugen_3200mAh_Hero_0a",22361,3.67,0.248
"Mugen_3200mAh_Hero_0a",22362,3.67,0.251
"Mugen_3200mAh_Hero_0a",22363,3.67,0.251
"Mugen_3200mAh_Hero_0a",22364,3.67,0.251
"Mugen_3200mAh_Hero_0a",22365,3.67,0.248
"Mugen_3200mAh_Hero_0a",22366,3.67,0.249
"Mugen_3200mAh_Hero_0a",22367,3.67,0.251
"Mugen_3200mAh_Hero_0a",22368,3.67,0.249
"Mugen_3200mAh_Hero_0a",22369,3.67,0.251
"Mugen_3200mAh_Hero_0a",22370,3.67,0.251
"Mugen_3200mAh_Hero_0a",22371,3.67,0.251
"Mugen_3200mAh_Hero_0a",22372,3.67,0.249
"Mugen_3200mAh_Hero_0a",22373,3.67,0.248
"Mugen_3200mAh_Hero_0a",22374,3.67,0.251
"Mugen_3200mAh_Hero_0a",22375,3.67,0.251
"Mugen_3200mAh_Hero_0a",22376,3.67,0.249
"Mugen_3200mAh_Hero_0a",22377,3.67,0.251
"Mugen_3200mAh_Hero_0a",22378,3.67,0.251
"Mugen_3200mAh_Hero_0a",22379,3.67,0.251
"Mugen_3200mAh_Hero_0a",22380,3.67,0.251
"Mugen_3200mAh_Hero_0a",22381,3.67,0.249
"Mugen_3200mAh_Hero_0a",22382,3.67,0.248
"Mugen_3200mAh_Hero_0a",22383,3.67,0.251
"Mugen_3200mAh_Hero_0a",22384,3.67,0.248
"Mugen_3200mAh_Hero_0a",22385,3.67,0.251
"Mugen_3200mAh_Hero_0a",22386,3.67,0.251
"Mugen_3200mAh_Hero_0a",22387,3.67,0.251
"Mugen_3200mAh_Hero_0a",22388,3.67,0.251
"Mugen_3200mAh_Hero_0a",22389,3.67,0.249
"Mugen_3200mAh_Hero_0a",22390,3.67,0.251
"Mugen_3200mAh_Hero_0a",22391,3.67,0.251
"Mugen_3200mAh_Hero_0a",22392,3.67,0.248
"Mugen_3200mAh_Hero_0a",22393,3.67,0.249
"Mugen_3200mAh_Hero_0a",22394,3.67,0.251
"Mugen_3200mAh_Hero_0a",22395,3.67,0.251
"Mugen_3200mAh_Hero_0a",22396,3.67,0.251
"Mugen_3200mAh_Hero_0a",22397,3.67,0.251
"Mugen_3200mAh_Hero_0a",22398,3.67,0.251
"Mugen_3200mAh_Hero_0a",22399,3.67,0.248
"Mugen_3200mAh_Hero_0a",22400,3.67,0.249
"Mugen_3200mAh_Hero_0a",22401,3.67,0.251
"Mugen_3200mAh_Hero_0a",22402,3.67,0.251
"Mugen_3200mAh_Hero_0a",22403,3.67,0.251
"Mugen_3200mAh_Hero_0a",22404,3.67,0.249
"Mugen_3200mAh_Hero_0a",22405,3.67,0.251
"Mugen_3200mAh_Hero_0a",22406,3.67,0.251
"Mugen_3200mAh_Hero_0a",22407,3.67,0.249
"Mugen_3200mAh_Hero_0a",22408,3.67,0.248
"Mugen_3200mAh_Hero_0a",22409,3.67,0.251
"Mugen_3200mAh_Hero_0a",22410,3.67,0.251
"Mugen_3200mAh_Hero_0a",22411,3.67,0.251
"Mugen_3200mAh_Hero_0a",22412,3.67,0.249
"Mugen_3200mAh_Hero_0a",22413,3.67,0.251
"Mugen_3200mAh_Hero_0a",22414,3.67,0.251
"Mugen_3200mAh_Hero_0a",22415,3.67,0.251
"Mugen_3200mAh_Hero_0a",22416,3.67,0.248
"Mugen_3200mAh_Hero_0a",22417,3.67,0.251
"Mugen_3200mAh_Hero_0a",22418,3.67,0.251
"Mugen_3200mAh_Hero_0a",22419,3.67,0.251
"Mugen_3200mAh_Hero_0a",22420,3.67,0.249
"Mugen_3200mAh_Hero_0a",22421,3.67,0.251
"Mugen_3200mAh_Hero_0a",22422,3.67,0.251
"Mugen_3200mAh_Hero_0a",22423,3.67,0.251
"Mugen_3200mAh_Hero_0a",22424,3.67,0.249
"Mugen_3200mAh_Hero_0a",22425,3.67,0.248
"Mugen_3200mAh_Hero_0a",22426,3.67,0.251
"Mugen_3200mAh_Hero_0a",22427,3.67,0.248
"Mugen_3200mAh_Hero_0a",22428,3.67,0.251
"Mugen_3200mAh_Hero_0a",22429,3.67,0.251
"Mugen_3200mAh_Hero_0a",22430,3.67,0.251
"Mugen_3200mAh_Hero_0a",22431,3.67,0.251
"Mugen_3200mAh_Hero_0a",22432,3.67,0.249
"Mugen_3200mAh_Hero_0a",22433,3.67,0.251
"Mugen_3200mAh_Hero_0a",22434,3.67,0.249
"Mugen_3200mAh_Hero_0a",22435,3.67,0.249
"Mugen_3200mAh_Hero_0a",22436,3.67,0.251
"Mugen_3200mAh_Hero_0a",22437,3.67,0.251
"Mugen_3200mAh_Hero_0a",22438,3.67,0.251
"Mugen_3200mAh_Hero_0a",22439,3.67,0.249
"Mugen_3200mAh_Hero_0a",22440,3.67,0.251
"Mugen_3200mAh_Hero_0a",22441,3.67,0.251
"Mugen_3200mAh_Hero_0a",22442,3.67,0.248
"Mugen_3200mAh_Hero_0a",22443,3.67,0.249
"Mugen_3200mAh_Hero_0a",22444,3.67,0.251
"Mugen_3200mAh_Hero_0a",22445,3.67,0.251
"Mugen_3200mAh_Hero_0a",22446,3.67,0.251
"Mugen_3200mAh_Hero_0a",22447,3.67,0.249
"Mugen_3200mAh_Hero_0a",22448,3.67,0.251
"Mugen_3200mAh_Hero_0a",22449,3.67,0.249
"Mugen_3200mAh_Hero_0a",22450,3.67,0.248
"Mugen_3200mAh_Hero_0a",22451,3.67,0.251
"Mugen_3200mAh_Hero_0a",22452,3.67,0.251
"Mugen_3200mAh_Hero_0a",22453,3.67,0.251
"Mugen_3200mAh_Hero_0a",22454,3.67,0.249
"Mugen_3200mAh_Hero_0a",22455,3.67,0.251
"Mugen_3200mAh_Hero_0a",22456,3.67,0.251
"Mugen_3200mAh_Hero_0a",22457,3.67,0.251
"Mugen_3200mAh_Hero_0a",22458,3.67,0.248
"Mugen_3200mAh_Hero_0a",22459,3.67,0.249
"Mugen_3200mAh_Hero_0a",22460,3.67,0.251
"Mugen_3200mAh_Hero_0a",22461,3.67,0.251
"Mugen_3200mAh_Hero_0a",22462,3.67,0.248
"Mugen_3200mAh_Hero_0a",22463,3.67,0.251
"Mugen_3200mAh_Hero_0a",22464,3.67,0.251
"Mugen_3200mAh_Hero_0a",22465,3.67,0.251
"Mugen_3200mAh_Hero_0a",22466,3.67,0.248
"Mugen_3200mAh_Hero_0a",22467,3.67,0.249
"Mugen_3200mAh_Hero_0a",22468,3.67,0.251
"Mugen_3200mAh_Hero_0a",22469,3.67,0.251
"Mugen_3200mAh_Hero_0a",22470,3.67,0.249
"Mugen_3200mAh_Hero_0a",22471,3.67,0.251
"Mugen_3200mAh_Hero_0a",22472,3.67,0.251
"Mugen_3200mAh_Hero_0a",22473,3.67,0.251
"Mugen_3200mAh_Hero_0a",22474,3.67,0.249
"Mugen_3200mAh_Hero_0a",22475,3.67,0.248
"Mugen_3200mAh_Hero_0a",22476,3.67,0.251
"Mugen_3200mAh_Hero_0a",22477,3.67,0.248
"Mugen_3200mAh_Hero_0a",22478,3.67,0.251
"Mugen_3200mAh_Hero_0a",22479,3.67,0.251
"Mugen_3200mAh_Hero_0a",22480,3.67,0.251
"Mugen_3200mAh_Hero_0a",22481,3.67,0.251
"Mugen_3200mAh_Hero_0a",22482,3.67,0.248
"Mugen_3200mAh_Hero_0a",22483,3.67,0.251
"Mugen_3200mAh_Hero_0a",22484,3.67,0.248
"Mugen_3200mAh_Hero_0a",22485,3.67,0.249
"Mugen_3200mAh_Hero_0a",22486,3.67,0.251
"Mugen_3200mAh_Hero_0a",22487,3.67,0.251
"Mugen_3200mAh_Hero_0a",22488,3.67,0.251
"Mugen_3200mAh_Hero_0a",22489,3.67,0.251
"Mugen_3200mAh_Hero_0a",22490,3.67,0.251
"Mugen_3200mAh_Hero_0a",22491,3.67,0.251
"Mugen_3200mAh_Hero_0a",22492,3.67,0.248
"Mugen_3200mAh_Hero_0a",22493,3.67,0.251
"Mugen_3200mAh_Hero_0a",22494,3.67,0.251
"Mugen_3200mAh_Hero_0a",22495,3.67,0.251
"Mugen_3200mAh_Hero_0a",22496,3.67,0.251
"Mugen_3200mAh_Hero_0a",22497,3.67,0.248
"Mugen_3200mAh_Hero_0a",22498,3.67,0.251
"Mugen_3200mAh_Hero_0a",22499,3.67,0.249
"Mugen_3200mAh_Hero_0a",22500,3.67,0.248
"Mugen_3200mAh_Hero_0a",22501,3.67,0.251
"Mugen_3200mAh_Hero_0a",22502,3.67,0.251
"Mugen_3200mAh_Hero_0a",22503,3.67,0.251
"Mugen_3200mAh_Hero_0a",22504,3.67,0.251
"Mugen_3200mAh_Hero_0a",22505,3.67,0.249
"Mugen_3200mAh_Hero_0a",22506,3.67,0.251
"Mugen_3200mAh_Hero_0a",22507,3.67,0.251
"Mugen_3200mAh_Hero_0a",22508,3.67,0.249
"Mugen_3200mAh_Hero_0a",22509,3.67,0.248
"Mugen_3200mAh_Hero_0a",22510,3.67,0.251
"Mugen_3200mAh_Hero_0a",22511,3.67,0.251
"Mugen_3200mAh_Hero_0a",22512,3.67,0.251
"Mugen_3200mAh_Hero_0a",22513,3.67,0.251
"Mugen_3200mAh_Hero_0a",22514,3.67,0.251
"Mugen_3200mAh_Hero_0a",22515,3.67,0.251
"Mugen_3200mAh_Hero_0a",22516,3.67,0.249
"Mugen_3200mAh_Hero_0a",22517,3.67,0.248
"Mugen_3200mAh_Hero_0a",22518,3.67,0.251
"Mugen_3200mAh_Hero_0a",22519,3.67,0.251
"Mugen_3200mAh_Hero_0a",22520,3.67,0.248
"Mugen_3200mAh_Hero_0a",22521,3.67,0.251
"Mugen_3200mAh_Hero_0a",22522,3.67,0.251
"Mugen_3200mAh_Hero_0a",22523,3.67,0.251
"Mugen_3200mAh_Hero_0a",22524,3.67,0.249
"Mugen_3200mAh_Hero_0a",22525,3.67,0.248
"Mugen_3200mAh_Hero_0a",22526,3.67,0.251
"Mugen_3200mAh_Hero_0a",22527,3.67,0.249
"Mugen_3200mAh_Hero_0a",22528,3.67,0.251
"Mugen_3200mAh_Hero_0a",22529,3.67,0.251
"Mugen_3200mAh_Hero_0a",22530,3.67,0.251
"Mugen_3200mAh_Hero_0a",22531,3.67,0.248
"Mugen_3200mAh_Hero_0a",22532,3.67,0.249
"Mugen_3200mAh_Hero_0a",22533,3.67,0.251
"Mugen_3200mAh_Hero_0a",22534,3.67,0.249
"Mugen_3200mAh_Hero_0a",22535,3.67,0.249
"Mugen_3200mAh_Hero_0a",22536,3.67,0.251
"Mugen_3200mAh_Hero_0a",22537,3.67,0.251
"Mugen_3200mAh_Hero_0a",22538,3.67,0.251
"Mugen_3200mAh_Hero_0a",22539,3.67,0.249
"Mugen_3200mAh_Hero_0a",22540,3.67,0.249
"Mugen_3200mAh_Hero_0a",22541,3.67,0.251
"Mugen_3200mAh_Hero_0a",22542,3.67,0.249
"Mugen_3200mAh_Hero_0a",22543,3.67,0.251
"Mugen_3200mAh_Hero_0a",22544,3.67,0.251
"Mugen_3200mAh_Hero_0a",22545,3.67,0.251
"Mugen_3200mAh_Hero_0a",22546,3.67,0.251
"Mugen_3200mAh_Hero_0a",22547,3.67,0.249
"Mugen_3200mAh_Hero_0a",22548,3.67,0.249
"Mugen_3200mAh_Hero_0a",22549,3.67,0.251
"Mugen_3200mAh_Hero_0a",22550,3.67,0.249
"Mugen_3200mAh_Hero_0a",22551,3.67,0.248
"Mugen_3200mAh_Hero_0a",22552,3.67,0.251
"Mugen_3200mAh_Hero_0a",22553,3.67,0.251
"Mugen_3200mAh_Hero_0a",22554,3.67,0.251
"Mugen_3200mAh_Hero_0a",22555,3.67,0.248
"Mugen_3200mAh_Hero_0a",22556,3.67,0.251
"Mugen_3200mAh_Hero_0a",22557,3.67,0.249
"Mugen_3200mAh_Hero_0a",22558,3.67,0.248
"Mugen_3200mAh_Hero_0a",22559,3.67,0.251
"Mugen_3200mAh_Hero_0a",22560,3.67,0.251
"Mugen_3200mAh_Hero_0a",22561,3.67,0.251
"Mugen_3200mAh_Hero_0a",22562,3.67,0.251
"Mugen_3200mAh_Hero_0a",22563,3.67,0.251
"Mugen_3200mAh_Hero_0a",22564,3.67,0.251
"Mugen_3200mAh_Hero_0a",22565,3.67,0.251
"Mugen_3200mAh_Hero_0a",22566,3.67,0.248
"Mugen_3200mAh_Hero_0a",22567,3.67,0.249
"Mugen_3200mAh_Hero_0a",22568,3.67,0.251
"Mugen_3200mAh_Hero_0a",22569,3.67,0.251
"Mugen_3200mAh_Hero_0a",22570,3.67,0.249
"Mugen_3200mAh_Hero_0a",22571,3.67,0.251
"Mugen_3200mAh_Hero_0a",22572,3.67,0.251
"Mugen_3200mAh_Hero_0a",22573,3.67,0.248
"Mugen_3200mAh_Hero_0a",22574,3.67,0.249
"Mugen_3200mAh_Hero_0a",22575,3.67,0.251
"Mugen_3200mAh_Hero_0a",22576,3.67,0.251
"Mugen_3200mAh_Hero_0a",22577,3.67,0.248
"Mugen_3200mAh_Hero_0a",22578,3.67,0.251
"Mugen_3200mAh_Hero_0a",22579,3.67,0.251
"Mugen_3200mAh_Hero_0a",22580,3.67,0.251
"Mugen_3200mAh_Hero_0a",22581,3.67,0.248
"Mugen_3200mAh_Hero_0a",22582,3.67,0.249
"Mugen_3200mAh_Hero_0a",22583,3.67,0.251
"Mugen_3200mAh_Hero_0a",22584,3.67,0.251
"Mugen_3200mAh_Hero_0a",22585,3.67,0.249
"Mugen_3200mAh_Hero_0a",22586,3.67,0.251
"Mugen_3200mAh_Hero_0a",22587,3.67,0.251
"Mugen_3200mAh_Hero_0a",22588,3.67,0.251
"Mugen_3200mAh_Hero_0a",22589,3.67,0.248
"Mugen_3200mAh_Hero_0a",22590,3.67,0.249
"Mugen_3200mAh_Hero_0a",22591,3.67,0.251
"Mugen_3200mAh_Hero_0a",22592,3.67,0.251
"Mugen_3200mAh_Hero_0a",22593,3.67,0.249
"Mugen_3200mAh_Hero_0a",22594,3.67,0.251
"Mugen_3200mAh_Hero_0a",22595,3.67,0.251
"Mugen_3200mAh_Hero_0a",22596,3.67,0.251
"Mugen_3200mAh_Hero_0a",22597,3.67,0.249
"Mugen_3200mAh_Hero_0a",22598,3.67,0.249
"Mugen_3200mAh_Hero_0a",22599,3.67,0.251
"Mugen_3200mAh_Hero_0a",22600,3.67,0.248
"Mugen_3200mAh_Hero_0a",22601,3.67,0.251
"Mugen_3200mAh_Hero_0a",22602,3.67,0.251
"Mugen_3200mAh_Hero_0a",22603,3.67,0.251
"Mugen_3200mAh_Hero_0a",22604,3.67,0.251
"Mugen_3200mAh_Hero_0a",22605,3.67,0.248
"Mugen_3200mAh_Hero_0a",22606,3.67,0.251
"Mugen_3200mAh_Hero_0a",22607,3.67,0.248
"Mugen_3200mAh_Hero_0a",22608,3.67,0.249
"Mugen_3200mAh_Hero_0a",22609,3.67,0.251
"Mugen_3200mAh_Hero_0a",22610,3.67,0.251
"Mugen_3200mAh_Hero_0a",22611,3.67,0.251
"Mugen_3200mAh_Hero_0a",22612,3.67,0.249
"Mugen_3200mAh_Hero_0a",22613,3.67,0.251
"Mugen_3200mAh_Hero_0a",22614,3.67,0.251
"Mugen_3200mAh_Hero_0a",22615,3.67,0.248
"Mugen_3200mAh_Hero_0a",22616,3.67,0.249
"Mugen_3200mAh_Hero_0a",22617,3.67,0.251
"Mugen_3200mAh_Hero_0a",22618,3.67,0.251
"Mugen_3200mAh_Hero_0a",22619,3.67,0.251
"Mugen_3200mAh_Hero_0a",22620,3.67,0.248
"Mugen_3200mAh_Hero_0a",22621,3.67,0.251
"Mugen_3200mAh_Hero_0a",22622,3.67,0.251
"Mugen_3200mAh_Hero_0a",22623,3.67,0.249
"Mugen_3200mAh_Hero_0a",22624,3.67,0.248
"Mugen_3200mAh_Hero_0a",22625,3.67,0.251
"Mugen_3200mAh_Hero_0a",22626,3.67,0.251
"Mugen_3200mAh_Hero_0a",22627,3.67,0.251
"Mugen_3200mAh_Hero_0a",22628,3.67,0.249
"Mugen_3200mAh_Hero_0a",22629,3.67,0.251
"Mugen_3200mAh_Hero_0a",22630,3.67,0.251
"Mugen_3200mAh_Hero_0a",22631,3.67,0.249
"Mugen_3200mAh_Hero_0a",22632,3.67,0.248
"Mugen_3200mAh_Hero_0a",22633,3.67,0.251
"Mugen_3200mAh_Hero_0a",22634,3.67,0.251
"Mugen_3200mAh_Hero_0a",22635,3.67,0.249
"Mugen_3200mAh_Hero_0a",22636,3.67,0.251
"Mugen_3200mAh_Hero_0a",22637,3.67,0.251
"Mugen_3200mAh_Hero_0a",22638,3.67,0.251
"Mugen_3200mAh_Hero_0a",22639,3.67,0.248
"Mugen_3200mAh_Hero_0a",22640,3.67,0.249
"Mugen_3200mAh_Hero_0a",22641,3.67,0.251
"Mugen_3200mAh_Hero_0a",22642,3.67,0.251
"Mugen_3200mAh_Hero_0a",22643,3.67,0.251
"Mugen_3200mAh_Hero_0a",22644,3.67,0.251
"Mugen_3200mAh_Hero_0a",22645,3.67,0.251
"Mugen_3200mAh_Hero_0a",22646,3.67,0.251
"Mugen_3200mAh_Hero_0a",22647,3.67,0.248
"Mugen_3200mAh_Hero_0a",22648,3.67,0.251
"Mugen_3200mAh_Hero_0a",22649,3.67,0.251
"Mugen_3200mAh_Hero_0a",22650,3.67,0.251
"Mugen_3200mAh_Hero_0a",22651,3.67,0.251
"Mugen_3200mAh_Hero_0a",22652,3.67,0.251
"Mugen_3200mAh_Hero_0a",22653,3.67,0.251
"Mugen_3200mAh_Hero_0a",22654,3.67,0.249
"Mugen_3200mAh_Hero_0a",22655,3.67,0.248
"Mugen_3200mAh_Hero_0a",22656,3.67,0.251
"Mugen_3200mAh_Hero_0a",22657,3.67,0.249
"Mugen_3200mAh_Hero_0a",22658,3.67,0.251
"Mugen_3200mAh_Hero_0a",22659,3.67,0.251
"Mugen_3200mAh_Hero_0a",22660,3.67,0.251
"Mugen_3200mAh_Hero_0a",22661,3.67,0.251
"Mugen_3200mAh_Hero_0a",22662,3.67,0.248
"Mugen_3200mAh_Hero_0a",22663,3.67,0.251
"Mugen_3200mAh_Hero_0a",22664,3.67,0.251
"Mugen_3200mAh_Hero_0a",22665,3.67,0.248
"Mugen_3200mAh_Hero_0a",22666,3.67,0.251
"Mugen_3200mAh_Hero_0a",22667,3.67,0.251
"Mugen_3200mAh_Hero_0a",22668,3.67,0.251
"Mugen_3200mAh_Hero_0a",22669,3.67,0.251
"Mugen_3200mAh_Hero_0a",22670,3.67,0.248
"Mugen_3200mAh_Hero_0a",22671,3.67,0.251
"Mugen_3200mAh_Hero_0a",22672,3.67,0.251
"Mugen_3200mAh_Hero_0a",22673,3.67,0.248
"Mugen_3200mAh_Hero_0a",22674,3.67,0.249
"Mugen_3200mAh_Hero_0a",22675,3.67,0.251
"Mugen_3200mAh_Hero_0a",22676,3.67,0.251
"Mugen_3200mAh_Hero_0a",22677,3.67,0.251
"Mugen_3200mAh_Hero_0a",22678,3.67,0.248
"Mugen_3200mAh_Hero_0a",22679,3.67,0.251
"Mugen_3200mAh_Hero_0a",22680,3.67,0.251
"Mugen_3200mAh_Hero_0a",22681,3.67,0.249
"Mugen_3200mAh_Hero_0a",22682,3.67,0.248
"Mugen_3200mAh_Hero_0a",22683,3.67,0.251
"Mugen_3200mAh_Hero_0a",22684,3.67,0.251
"Mugen_3200mAh_Hero_0a",22685,3.67,0.249
"Mugen_3200mAh_Hero_0a",22686,3.67,0.251
"Mugen_3200mAh_Hero_0a",22687,3.67,0.251
"Mugen_3200mAh_Hero_0a",22688,3.67,0.249
"Mugen_3200mAh_Hero_0a",22689,3.67,0.248
"Mugen_3200mAh_Hero_0a",22690,3.67,0.251
"Mugen_3200mAh_Hero_0a",22691,3.67,0.251
"Mugen_3200mAh_Hero_0a",22692,3.67,0.251
"Mugen_3200mAh_Hero_0a",22693,3.67,0.251
"Mugen_3200mAh_Hero_0a",22694,3.67,0.251
"Mugen_3200mAh_Hero_0a",22695,3.67,0.251
"Mugen_3200mAh_Hero_0a",22696,3.67,0.251
"Mugen_3200mAh_Hero_0a",22697,3.67,0.248
"Mugen_3200mAh_Hero_0a",22698,3.67,0.249
"Mugen_3200mAh_Hero_0a",22699,3.67,0.251
"Mugen_3200mAh_Hero_0a",22700,3.67,0.248
"Mugen_3200mAh_Hero_0a",22701,3.67,0.251
"Mugen_3200mAh_Hero_0a",22702,3.67,0.251
"Mugen_3200mAh_Hero_0a",22703,3.67,0.251
"Mugen_3200mAh_Hero_0a",22704,3.67,0.249
"Mugen_3200mAh_Hero_0a",22705,3.67,0.248
"Mugen_3200mAh_Hero_0a",22706,3.67,0.251
"Mugen_3200mAh_Hero_0a",22707,3.67,0.251
"Mugen_3200mAh_Hero_0a",22708,3.67,0.249
"Mugen_3200mAh_Hero_0a",22709,3.67,0.251
"Mugen_3200mAh_Hero_0a",22710,3.67,0.251
"Mugen_3200mAh_Hero_0a",22711,3.67,0.251
"Mugen_3200mAh_Hero_0a",22712,3.67,0.249
"Mugen_3200mAh_Hero_0a",22713,3.67,0.249
"Mugen_3200mAh_Hero_0a",22714,3.67,0.251
"Mugen_3200mAh_Hero_0a",22715,3.67,0.249
"Mugen_3200mAh_Hero_0a",22716,3.67,0.249
"Mugen_3200mAh_Hero_0a",22717,3.67,0.251
"Mugen_3200mAh_Hero_0a",22718,3.67,0.251
"Mugen_3200mAh_Hero_0a",22719,3.67,0.251
"Mugen_3200mAh_Hero_0a",22720,3.67,0.251
"Mugen_3200mAh_Hero_0a",22721,3.67,0.249
"Mugen_3200mAh_Hero_0a",22722,3.67,0.251
"Mugen_3200mAh_Hero_0a",22723,3.67,0.251
"Mugen_3200mAh_Hero_0a",22724,3.67,0.248
"Mugen_3200mAh_Hero_0a",22725,3.67,0.249
"Mugen_3200mAh_Hero_0a",22726,3.67,0.251
"Mugen_3200mAh_Hero_0a",22727,3.67,0.251
"Mugen_3200mAh_Hero_0a",22728,3.67,0.249
"Mugen_3200mAh_Hero_0a",22729,3.67,0.251
"Mugen_3200mAh_Hero_0a",22730,3.67,0.251
"Mugen_3200mAh_Hero_0a",22731,3.67,0.249
"Mugen_3200mAh_Hero_0a",22732,3.67,0.248
"Mugen_3200mAh_Hero_0a",22733,3.67,0.251
"Mugen_3200mAh_Hero_0a",22734,3.67,0.251
"Mugen_3200mAh_Hero_0a",22735,3.67,0.251
"Mugen_3200mAh_Hero_0a",22736,3.67,0.251
"Mugen_3200mAh_Hero_0a",22737,3.67,0.251
"Mugen_3200mAh_Hero_0a",22738,3.67,0.251
"Mugen_3200mAh_Hero_0a",22739,3.67,0.248
"Mugen_3200mAh_Hero_0a",22740,3.67,0.249
"Mugen_3200mAh_Hero_0a",22741,3.67,0.251
"Mugen_3200mAh_Hero_0a",22742,3.67,0.251
"Mugen_3200mAh_Hero_0a",22743,3.67,0.249
"Mugen_3200mAh_Hero_0a",22744,3.67,0.251
"Mugen_3200mAh_Hero_0a",22745,3.67,0.251
"Mugen_3200mAh_Hero_0a",22746,3.67,0.251
"Mugen_3200mAh_Hero_0a",22747,3.67,0.248
"Mugen_3200mAh_Hero_0a",22748,3.67,0.249
"Mugen_3200mAh_Hero_0a",22749,3.67,0.251
"Mugen_3200mAh_Hero_0a",22750,3.67,0.251
"Mugen_3200mAh_Hero_0a",22751,3.67,0.251
"Mugen_3200mAh_Hero_0a",22752,3.67,0.251
"Mugen_3200mAh_Hero_0a",22753,3.67,0.251
"Mugen_3200mAh_Hero_0a",22754,3.67,0.251
"Mugen_3200mAh_Hero_0a",22755,3.67,0.248
"Mugen_3200mAh_Hero_0a",22756,3.67,0.249
"Mugen_3200mAh_Hero_0a",22757,3.67,0.251
"Mugen_3200mAh_Hero_0a",22758,3.67,0.249
"Mugen_3200mAh_Hero_0a",22759,3.67,0.248
"Mugen_3200mAh_Hero_0a",22760,3.67,0.251
"Mugen_3200mAh_Hero_0a",22761,3.67,0.251
"Mugen_3200mAh_Hero_0a",22762,3.67,0.251
"Mugen_3200mAh_Hero_0a",22763,3.67,0.251
"Mugen_3200mAh_Hero_0a",22764,3.67,0.248
"Mugen_3200mAh_Hero_0a",22765,3.67,0.251
"Mugen_3200mAh_Hero_0a",22766,3.67,0.248
"Mugen_3200mAh_Hero_0a",22767,3.67,0.249
"Mugen_3200mAh_Hero_0a",22768,3.67,0.251
"Mugen_3200mAh_Hero_0a",22769,3.67,0.251
"Mugen_3200mAh_Hero_0a",22770,3.67,0.251
"Mugen_3200mAh_Hero_0a",22771,3.67,0.248
"Mugen_3200mAh_Hero_0a",22772,3.67,0.251
"Mugen_3200mAh_Hero_0a",22773,3.67,0.251
"Mugen_3200mAh_Hero_0a",22774,3.67,0.248
"Mugen_3200mAh_Hero_0a",22775,3.67,0.249
"Mugen_3200mAh_Hero_0a",22776,3.67,0.251
"Mugen_3200mAh_Hero_0a",22777,3.67,0.251
"Mugen_3200mAh_Hero_0a",22778,3.67,0.249
"Mugen_3200mAh_Hero_0a",22779,3.67,0.251
"Mugen_3200mAh_Hero_0a",22780,3.67,0.251
"Mugen_3200mAh_Hero_0a",22781,3.67,0.248
"Mugen_3200mAh_Hero_0a",22782,3.67,0.249
"Mugen_3200mAh_Hero_0a",22783,3.67,0.251
"Mugen_3200mAh_Hero_0a",22784,3.67,0.251
"Mugen_3200mAh_Hero_0a",22785,3.67,0.249
"Mugen_3200mAh_Hero_0a",22786,3.67,0.251
"Mugen_3200mAh_Hero_0a",22787,3.67,0.251
"Mugen_3200mAh_Hero_0a",22788,3.67,0.249
"Mugen_3200mAh_Hero_0a",22789,3.67,0.248
"Mugen_3200mAh_Hero_0a",22790,3.67,0.251
"Mugen_3200mAh_Hero_0a",22791,3.67,0.251
"Mugen_3200mAh_Hero_0a",22792,3.67,0.251
"Mugen_3200mAh_Hero_0a",22793,3.67,0.248
"Mugen_3200mAh_Hero_0a",22794,3.67,0.251
"Mugen_3200mAh_Hero_0a",22795,3.67,0.251
"Mugen_3200mAh_Hero_0a",22796,3.67,0.251
"Mugen_3200mAh_Hero_0a",22797,3.67,0.248
"Mugen_3200mAh_Hero_0a",22798,3.67,0.249
